reviewId,author_name,rating,reviewTitle,review_text,date,care_type,URL,Property Name,Property Address,City,State,Zip Code,Category
1436910,Jacqueline ,5.0,A wonderful place to call home ,"My daughter found this place for me when I was living in OKC and wanted me closer to her in San Antonio. My home here is a blessing. I love it so much. Staff are wonderful and we are all greeted by our name when we see them. The activities director is wonderful. Goes far above the call of duty to provide fun activities for all of us. 

I feel blessed every day to be here in this loving place called home. ",2023-09-28T20:27:26.000Z,Independent Living,https://www.aplaceformom.com/community/the-waterford-at-thousand-oaks-51972,The Waterford at Thousand Oaks,"4243 Thousand Oaks, San Antonio, TX 78217",san-antonio,texas,78217,independent-living
1427374,Anonymous,2.0,Would not recommend.  Poorly managed.  Poorly trained and unreliable care staff.,"We chose Brookdale Kettering in 2022, which we regret.  It is NOT a community we would ever recommend for assisted living.  There are consistent problems with keeping reliable, well-trained staff and responding in a timely fashion to calls from residents in assisted living.  I don't think it's managed well.  Sales director and assistant director are very good, however.     ",2023-06-30T14:50:41.000Z,Assisted Living,https://www.aplaceformom.com/community/brookdale-kettering-offering-health-plus-85020,Brookdale Kettering (Offering HealthPlus),"280 Walden Way, Dayton, OH 45440",dayton,ohio,45440,nursing-homes
1503410,Anonymous,4.0,"""On staff RN's""","Their strength lies in their medical staff. RNs were amazing, they did not contract out for medical care. That was their big plus for me. I felt my mil was in great hands as she needed lots of medical care not just assisted living.",2024-11-12T13:26:21.000Z,Assisted Living,https://www.aplaceformom.com/community/sunrise-of-shelby-township-139827,Sunrise of Shelby Township,"46471 Hayes Road, Shelby Township, MI 48315",sterling-heights,michigan,48315,nursing-homes
1428652,Anonymous,2.0,"Beautiful facility has potential, honest review of our experience with Memory Care","The food is always served to Memory Care cold, no seconds or options. They're short staffed, the coffee is cold, limited food options and tiny portions. They were short a cook and the food came from the Assisted Living side, which they belonged in, but due to short staff they made my loved ones go into Memory Care where they had no activities and no one to enjoy passing time with. It was very horrible for their spirits and down right harmful to their mental health. The activities were non existent, including getting them outside. I will say that the facility has a lot of potential. I really liked [name removed], the person who I worked with the most. Such a kind and gentle soul. The facility is gorgeous. My loved ones would have been so much happier on the Assisted Living side, especially at those rates. I had such excitement of them moving to this facility honestly and am sorry to have to share this also. ",2023-07-13T20:11:05.000Z,Memory Care,https://www.aplaceformom.com/community/cardinal-view-senior-living-1451058,Cardinal View Senior Living,"3820 Tribeca Dr, Middleton, WI 53562",madison,wisconsin,53562,independent-living
1375762,Diane N,5.0,Peace of mind,My mother was a resident for almost a year before she died. She was not an easy person to please and yet she loved the staff and made quite a few friends there. I cannot thank the nurses and rest of staff enough for the peace of mind I felt that she was in a safe place. I knew she was being closely watched for changes in her health and well being. She especially liked Izaac and I’m sure she got his whole life story out of him. Also a huge thank you to [name removed] and [name removed] for coming to our rescue when we needed help transporting mom for a blood transfusion.  I will forever sing your praises to anyone looking for  help caring for a loved one.,2022-07-15T03:02:49.000Z,Memory Care,https://www.aplaceformom.com/community/the-hampton-at-salmon-creek-memory-care-1353029,The Hampton at Salmon Creek Memory Care,"2305 NE 129th Street, Vancouver, WA 98686",vancouver,washington,98686,nursing-homes
1432651,Gregor V,5.0,Facility recommend.,"As a resident that is handy capped, they have been very helpful in making the accommodations for me acceptable. I highly recommend this facility to others. The activities are scheduled conveniently and displayed.",2023-08-17T21:21:26.000Z,Independent Living,https://www.aplaceformom.com/community/south-jordan-view-retirement-community-1444569,South Jordan View Retirement Community,"11352 S Redwood Rd, South Jordan, UT 84095",west-jordan,utah,84095,independent-living
1364817,John,5.0,Definitely recommend you visit Regency Palms ,"I would recommend other families put Regency Palms on their list to check them out.  The management staff is extremely attentive and follows up well.  I appreciate their Montessori approach and very attentive staff.  The ratio of residents to caregivers is about 6:1,  which is better than most places you'll visit.  ",2022-04-06T19:59:28.000Z,Assisted Living,https://www.aplaceformom.com/community/regency-palms-long-beach-1382643,Regency Palms Long Beach,"117 E 8th St, Long Beach, CA 90813",torrance,california,90813,independent-living
1028251,Shelly H,5.0,Great place ,Great place full of active folks who become your friends and family. My mom has flourished since moving this last summer.  Managed very good,2021-02-06T05:03:53.000Z,Assisted Living,https://www.aplaceformom.com/community/the-village-senior-residence-68510,The Village Senior Residence,"2815 Old Fort Road, Missoula, MT 59804",missoula,montana,59804,nursing-homes
1276322,A Place For Mom Customer,4.0,Had more of an apartment like living ...,Had more of an apartment like living feel vs. the Gables.  Linda thought Gables was a prettier facility.  Two bedroom very nice and roomy,2012-12-24T16:01:40.000Z,Memory Care,https://www.aplaceformom.com/community/brookdale-chatfield-76363,Brookdale Chatfield,"One Chatfield Drive, West Hartford, CT 06110",west-hartford,connecticut,6110,nursing-homes
1419460,Anonymous,4.0,"safe, secure and happy! ",Our mom has been at Greenfield for six months. She enjoys the activities and socialization with staff and other residents. All staff treat mom and all residents with genuine kindness. Greenfield has been a wonderful experience for our mom. ,2023-05-09T15:06:58.000Z,Assisted Living,https://www.aplaceformom.com/community/the-warren-146532,The Warren,"935 Ox Road, Woodstock, VA 22664",martinsburg,west-virginia,22664,senior-apartments
1326096,Anonymous,4.0,,"On site tour in Dec. Nice facility; however, my parents would need to switch facilities on the complex as their needs change. Very close to my house but I don't think this is the one.",2021-01-14T22:59:39.000Z,Memory Care,https://www.aplaceformom.com/community/legacy-house-assisted-living-of-south-jordan-98645,Legacy House Assisted Living of South Jordan,"1517 W. Temple Lane, South Jordan, UT 84095",west-jordan,utah,84095,independent-living
1206097,John D.,5.0,5 Star Review,I was pleasantly surprised that [Removed] opened the door for me as I brought in equipment.  Staff was friendly and helpful.  I've been coming here for 5 years.  Always a 5 Star place.,2017-02-09T16:54:58.000Z,Memory Care,https://www.aplaceformom.com/community/arden-courts-a-pro-medica-memory-care-community-in-glen-ellyn-89484,Arden Courts A ProMedica Memory Care Community in Glen Ellyn,"2 South 706 Park Blvd., Glen Ellyn, IL 60137",naperville,illinois,60137,nursing-homes
1449596,Sylvia G,5.0,,I am happy with my time here (1.5years). Everyone is courteous & helpful.,2023-12-11T16:39:07.000Z,Independent Living,https://www.aplaceformom.com/community/independence-village-of-olde-raleigh-63919,Independence Village of Olde Raleigh,"3113 Charles B. Root Wynd, Raleigh, NC 27612",raleigh,north-carolina,27612,independent-living
1352486,C R,5.0,Beautiful Facility,The facility is absolutely beautiful. The staff is very hard working and always on top of it. ,2021-12-28T23:04:27.000Z,Assisted Living,https://www.aplaceformom.com/community/legacy-village-of-salt-river-1415367,Legacy Village of Salt River,"8170 N. 90th St, Scottsdale, AZ 85258",scottsdale,arizona,85258,nursing-homes
1066241,Anonymous,3.0,An Okay Facility,"The check-in and sign-up went very, very well. Since that time, things are okay. Their medication is okay and their book keeping is okay. There is just no wow factor there that I can see. But I think my mother is safe and in reasonably in good hands.",2015-09-04T20:20:45.000Z,Memory Care,https://www.aplaceformom.com/community/brookdale-lowry-93433,Brookdale Lowry,"150 Quebec Street, Denver, CO 80230",denver,colorado,80230,nursing-homes
